problem,dim,method,seed,budget,success,first_feasible,best_f,final_ncv,declared_cost,elapsed_sec
TensionSpring,3,CMA-ES,1,400,1,17,0.018197407683515,0.0,400.0,0.0380949059999693
TensionSpring,3,CMA-ES,2,400,1,56,0.0234555109084326,0.0,400.0,0.0215551629989931
TensionSpring,3,CMA-ES,3,400,1,153,0.0224858034974454,0.0,400.0,0.0253036499998415
TensionSpring,3,CMA-ES,4,400,1,142,0.0159943806281055,0.0,400.0,0.0279057280004053
TensionSpring,3,CMA-ES,5,400,1,10,0.0181954068603751,0.0,400.0,0.0255992070015054
TensionSpring,3,CMA-ES,6,400,1,9,0.0152661055460307,0.0,400.0,0.0146097760007251
TensionSpring,3,CMA-ES,7,400,1,101,0.0184683142511013,0.0,400.0,0.0160570000007282
TensionSpring,3,CMA-ES,8,400,1,283,0.0233902340196834,0.0,400.0,0.0235160100000939
TensionSpring,3,CMA-ES,9,400,1,111,0.0186333146328278,0.0,400.0,0.027177242000107
TensionSpring,3,CMA-ES,10,400,0,401,inf,0.0488847667692717,400.0,0.0305543390004459
TensionSpring,3,CMA-ES,11,400,1,6,0.0169630757143338,0.0,400.0,0.0394471929994324
TensionSpring,3,CMA-ES,12,400,1,77,0.0244339783477965,0.0,400.0,0.0306648519999725
TensionSpring,3,CMA-ES,13,400,1,122,0.0131049062263055,0.0,400.0,0.0285175949993572
TensionSpring,3,CMA-ES,14,400,1,173,0.0133235883040225,0.0,400.0,0.0335528269988572
TensionSpring,3,CMA-ES,15,400,1,89,0.0133292916982142,0.0,400.0,0.0312641330001497
TensionSpring,3,CMA-ES,16,400,1,254,0.0336980667006135,0.0,400.0,0.032747074999861
TensionSpring,3,CMA-ES,17,400,0,401,inf,0.019840206883294,400.0,0.0137262110001756
TensionSpring,3,CMA-ES,18,400,1,28,0.0692493131477015,0.0,400.0,0.0128446609996899
TensionSpring,3,CMA-ES,19,400,1,24,0.1659898950075741,0.0,400.0,0.0143944440005725
TensionSpring,3,CMA-ES,20,400,1,286,0.0182176230789181,0.0,400.0,0.0139143310007057
TensionSpring,3,CMA-ES,21,400,1,241,0.0131368319711536,0.0,400.0,0.0154305129999556
TensionSpring,3,CMA-ES,22,400,1,162,0.0167504101213227,0.0,400.0,0.0151398130001325
TensionSpring,3,CMA-ES,23,400,1,166,0.0265824163075285,0.0,400.0,0.0143536309988121
TensionSpring,3,CMA-ES,24,400,1,96,0.021951240581836,0.0,400.0,0.013819276000504
TensionSpring,3,CMA-ES,25,400,1,165,0.0269391704164501,0.0,400.0,0.0133949430000939
TensionSpring,3,CMA-ES,26,400,1,121,0.0265083768692129,0.0,400.0,0.0144614750006439
TensionSpring,3,CMA-ES,27,400,0,401,inf,0.0467326685526212,400.0,0.0135937079994619
TensionSpring,3,CMA-ES,28,400,1,147,0.0131389719996936,0.0,400.0,0.0146740920008596
TensionSpring,3,CMA-ES,29,400,1,81,0.0148061106206746,0.0,400.0,0.0161623309995775
TensionSpring,3,DCAS-CMA,0,400,1,50,0.0546718600352438,0.0,390.7205437681049,0.1378273320005973
TensionSpring,3,DCAS-CMA,1,400,1,4,0.0187505197700342,0.0,396.9518702410701,0.172091521000766
TensionSpring,3,DCAS-CMA,2,400,1,96,0.0239201931928888,0.0,392.0887462147627,0.1054063459996541
TensionSpring,3,DCAS-CMA,3,400,1,237,0.0394027372720551,0.0,386.8570341813007,0.0978253640005277
TensionSpring,3,DCAS-CMA,4,400,1,91,0.0510926872678478,0.0,393.317426563036,0.1097881610003241
TensionSpring,3,DCAS-CMA,5,400,1,17,0.0341103178378658,0.0,396.1069184138509,0.1151507889990171
TensionSpring,3,DCAS-CMA,6,400,1,83,0.0528368687434232,0.0,390.88126230371466,0.2259165449995634
TensionSpring,3,DCAS-CMA,7,400,1,125,0.0379975322663471,0.0,399.7163609755861,0.2151345570000558
TensionSpring,3,DCAS-CMA,8,400,1,49,0.0502121312173581,0.0,401.00039541812487,0.2867155940002703
TensionSpring,3,DCAS-CMA,9,400,1,151,0.0225270293744616,0.0,390.7567733521836,0.2305068570003641
TensionSpring,3,DCAS-CMA,10,400,1,142,0.0362434052755723,0.0,385.6993007639715,0.1982227330008754
TensionSpring,3,DCAS-CMA,11,400,1,21,0.0358426377656432,0.0,391.6706057244393,0.2298653499983629
TensionSpring,3,DCAS-CMA,12,400,1,13,0.0281063206602381,0.0,396.4028853035576,0.2637407750007696
TensionSpring,3,DCAS-CMA,13,400,1,172,0.0980682136141688,0.0,400.328635079277,0.1458039049994113
TensionSpring,3,DCAS-CMA,14,400,1,25,0.0234400655967656,0.0,396.9982393240696,0.1063348579991725
TensionSpring,3,DCAS-CMA,15,400,1,165,0.0205086369776316,0.0,386.6177718137825,0.0830867129989201
TensionSpring,3,DCAS-CMA,16,400,1,42,0.0580472105933016,0.0,389.7875499522149,0.1291759209998417
TensionSpring,3,DCAS-CMA,17,400,1,21,0.0195231618745701,0.0,394.68654127448855,0.0998623609993956
TensionSpring,3,DCAS-CMA,18,400,1,6,0.0383929030486636,0.0,397.6466309755037,0.1110656640012166
TensionSpring,3,DCAS-CMA,19,400,1,82,0.0527429720478832,0.0,392.0740585465755,0.1146035010006016
TensionSpring,3,DCAS-CMA,20,400,1,163,0.0602180834833227,0.0,402.3758874295373,0.1080544500000542
TensionSpring,3,DCAS-CMA,21,400,1,60,0.0311721422898855,0.0,402.5928026324136,0.1032525040009204
TensionSpring,3,DCAS-CMA,22,400,1,381,0.0359920152759084,0.0,389.739341996939,0.0668583410006249
TensionSpring,3,DCAS-CMA,23,400,1,87,0.0399855347841302,0.0,390.06603195059273,0.1979735439999785
TensionSpring,3,DCAS-CMA,24,400,1,157,0.0453393645068228,0.0,383.8453463028953,0.1948086460015474
TensionSpring,3,DCAS-CMA,25,400,1,29,0.0359286587923124,0.0,395.5569795730819,0.2597045429993159
TensionSpring,3,DCAS-CMA,26,400,1,204,0.0307462979704068,0.0,387.0527307238193,0.2064152849998208
TensionSpring,3,DCAS-CMA,27,400,1,19,0.0424950556367901,0.0,394.43578382594126,0.2990501479998784
TensionSpring,3,DCAS-CMA,28,400,1,135,0.0425644640621361,0.0,388.6777138227326,0.2050099609987228
TensionSpring,3,DCAS-CMA,29,400,1,84,0.0485999984344746,0.0,386.1956633950532,0.2300445189994207
TensionSpring,3,DCAS-DE,0,400,1,60,0.0326219374651899,0.0,390.3492447842808,0.2074414830003661
TensionSpring,3,DCAS-DE,1,400,1,4,0.017941639354677,0.0,391.79663748438014,0.1252049370013992
TensionSpring,3,DCAS-DE,2,400,1,71,0.0283526575603081,0.0,387.04853006001895,0.1663335530010954
TensionSpring,3,DCAS-DE,3,400,1,67,0.0272208398153503,0.0,386.77723235345366,0.2664166639988252
TensionSpring,3,DCAS-DE,4,400,1,59,0.0209467093020387,0.0,388.4108631953871,0.3122551549986383
TensionSpring,3,DCAS-DE,5,400,1,17,0.0197834048534184,0.0,390.19659147343833,0.4113016009996499
TensionSpring,3,DCAS-DE,6,400,1,101,0.0138299674490639,0.0,390.4796498242483,0.2247371139983442
TensionSpring,3,DCAS-DE,7,400,1,101,0.0274045815915332,0.0,391.2935827269943,0.3117803549994278
TensionSpring,3,DCAS-DE,8,400,1,89,0.0198840859028395,0.0,390.3317721344259,0.2561017850002827
TensionSpring,3,DCAS-DE,9,400,1,45,0.015812470937372,0.0,389.0320294718341,0.2307818779991066
TensionSpring,3,DCAS-DE,10,400,1,191,0.0210254828847874,0.0,400.7789524580592,0.0883173879992682
TensionSpring,3,DCAS-DE,11,400,1,21,0.0278846995215541,0.0,392.2705495398266,0.1275516559999232
TensionSpring,3,DCAS-DE,12,400,1,13,0.0226526673732902,0.0,390.0017246344027,0.1545738080003502
TensionSpring,3,DCAS-DE,13,400,1,193,0.013826988544112,0.0,391.0525902192604,0.1083048700002109
TensionSpring,3,DCAS-DE,14,400,1,25,0.0132932020563931,0.0,386.6900207986531,0.1330891090001387
TensionSpring,3,DCAS-DE,15,400,1,227,0.0129990057873824,0.0,381.0956749008444,0.0938184790011291
TensionSpring,3,DCAS-DE,16,400,1,43,0.0284408530866765,0.0,389.3271481962129,0.1911188590001984
TensionSpring,3,DCAS-DE,17,400,1,21,0.0151895950581079,0.0,386.1334898027543,0.1855237910003779
TensionSpring,3,DCAS-DE,18,400,1,6,0.0311753139036178,0.0,389.2171110757728,0.3080956290014001
TensionSpring,3,DCAS-DE,19,400,1,47,0.0253638525757346,0.0,392.581731555488,0.2913738209990697
TensionSpring,3,DCAS-DE,20,400,1,166,0.0234925275526958,0.0,403.9808934443154,0.2447919549995276
TensionSpring,3,DCAS-DE,21,400,1,96,0.017033306664827,0.0,384.4254993099679,0.2585115479996602
TensionSpring,3,DCAS-DE,22,400,1,143,0.01970478405866,0.0,392.1973784260382,0.2168595999992248
TensionSpring,3,DCAS-DE,23,400,1,111,0.0141193265249696,0.0,386.4196395467569,0.2206369889991037
TensionSpring,3,DCAS-DE,24,400,1,159,0.0190030308666102,0.0,391.8717509552717,0.1191277279995119
TensionSpring,3,DCAS-DE,25,400,1,29,0.0254166448893864,0.0,388.1549563225053,0.1208809269992343
TensionSpring,3,DCAS-DE,26,400,1,160,0.0134320986161031,0.0,388.6452798009417,0.1070195880001847
TensionSpring,3,DCAS-DE,27,400,1,19,0.0166996628247473,0.0,390.3273282402779,0.1182014280002476
TensionSpring,3,DCAS-DE,28,400,1,199,0.0161346981526426,0.0,391.8493296816635,0.1133396629993512
TensionSpring,3,DCAS-DE,29,400,1,160,0.0331267181665193,0.0,390.6638103895609,0.0913168460010638
TensionSpring,3,DCAS-PSO,0,400,1,82,0.0565608444519183,0.0,384.9495317844949,0.1040614519988594
TensionSpring,3,DCAS-PSO,1,400,1,4,0.0152959918256828,0.0,384.87898200213806,0.1064225390000501
TensionSpring,3,DCAS-PSO,2,400,1,82,0.0275631911708606,0.0,383.3472341742449,0.1273977000000741
TensionSpring,3,DCAS-PSO,3,400,1,53,0.0293679372032309,0.0,384.5308847148845,0.1142533500005811
TensionSpring,3,DCAS-PSO,4,400,1,54,0.02499948853708,0.0,384.6665744887685,0.1552682360015751
TensionSpring,3,DCAS-PSO,5,400,1,17,0.0368983446900029,0.0,385.5687071993105,0.2451567340012843
TensionSpring,3,DCAS-PSO,6,400,1,48,0.0152040126271241,0.0,387.70960288378944,0.2427777869997953
TensionSpring,3,DCAS-PSO,7,400,1,81,0.0178545489096604,0.0,391.16259783640845,0.2871648639993509
TensionSpring,3,DCAS-PSO,8,400,1,84,0.0289499317512029,0.0,400.5087163092076,0.2099812030010071
TensionSpring,3,DCAS-PSO,9,400,1,45,0.0211425555584788,0.0,388.3292198364954,0.2415814340001816
TensionSpring,3,DCAS-PSO,10,400,1,90,0.0171771313647429,0.0,382.4869217624023,0.2015191190002951
TensionSpring,3,DCAS-PSO,11,400,1,21,0.0300834552866189,0.0,386.42818716209183,0.2386244879999139
TensionSpring,3,DCAS-PSO,12,400,1,13,0.0269156501323476,0.0,385.4105518085895,0.1258472079989587
TensionSpring,3,DCAS-PSO,13,400,1,45,0.031803767431304,0.0,385.9818643963937,0.1163594139998167
TensionSpring,3,DCAS-PSO,14,400,1,25,0.013151121546511,0.0,384.48325557475954,0.0993471609999687
TensionSpring,3,DCAS-PSO,15,400,1,42,0.0178167601190799,0.0,386.8255025608048,0.1075001660010457
TensionSpring,3,DCAS-PSO,16,400,1,110,0.036162383330721,0.0,382.1773145621258,0.1223548099987965
TensionSpring,3,DCAS-PSO,17,400,1,21,0.0152928208998632,0.0,383.7916863387724,0.1006133980008598
TensionSpring,3,DCAS-PSO,18,400,1,6,0.0176974271523407,0.0,386.1732308477369,0.1086360850003984
TensionSpring,3,DCAS-PSO,19,400,1,86,0.0211503779122928,0.0,383.126313674476,0.1184659959999407
TensionSpring,3,DCAS-PSO,20,400,1,82,0.0273008627555938,0.0,387.74662516545794,0.1572840080007154
TensionSpring,3,DCAS-PSO,21,400,1,134,0.028786515351508,0.0,380.664916818277,0.2140870699986408
TensionSpring,3,DCAS-PSO,22,400,1,134,0.0336369098146738,0.0,379.6939841255753,0.2174871359984536
TensionSpring,3,DCAS-PSO,23,400,1,50,0.0235430560542803,0.0,389.3345787123755,0.2702668870006164
TensionSpring,3,DCAS-PSO,24,400,1,60,0.0305847477914003,0.0,385.2462934811829,0.2395461110008909
TensionSpring,3,DCAS-PSO,25,400,1,29,0.0190344101430329,0.0,388.18032889796905,0.241441626998494
TensionSpring,3,DCAS-PSO,26,400,1,131,0.0521568464349323,0.0,382.2838048224542,0.2265203389997623
TensionSpring,3,DCAS-PSO,27,400,1,19,0.016981193050585,0.0,385.3176654438409,0.2722951979994832
TensionSpring,3,DCAS-PSO,28,400,1,69,0.0157244089465187,0.0,384.3395396025218,0.131439197999498
TensionSpring,3,DCAS-PSO,29,400,1,41,0.0272477805993055,0.0,386.574931187145,0.118273992999093
TensionSpring,3,JADE-NCV,0,400,1,115,0.0485395154509811,0.0,400.0,0.0323344910011655
TensionSpring,3,JADE-NCV,1,400,1,4,0.0187505197700342,0.0,400.0,0.030550093999409
TensionSpring,3,JADE-NCV,2,400,1,177,0.0132692734049333,0.0,400.0,0.0323923269988881
TensionSpring,3,JADE-NCV,3,400,1,333,0.013246453222936,0.0,400.0,0.0334308510009577
TensionSpring,3,JADE-NCV,4,400,1,105,0.0172239575345594,0.0,400.0,0.0302053159994102
TensionSpring,3,JADE-NCV,5,400,1,17,0.0190580239829736,0.0,400.0,0.0292327749994001
TensionSpring,3,JADE-NCV,6,400,1,202,0.0302792742870136,0.0,400.0,0.0313881089987262
TensionSpring,3,JADE-NCV,7,400,1,154,0.0363124872701647,0.0,400.0,0.0291964939988247
TensionSpring,3,JADE-NCV,8,400,1,134,0.0214401978654507,0.0,400.0,0.0286766410008567
TensionSpring,3,JADE-NCV,9,400,1,164,0.0243596490376453,0.0,400.0,0.0473925780006538
TensionSpring,3,JADE-NCV,10,400,1,186,0.0348998155529809,0.0,400.0,0.0652765710001404
TensionSpring,3,JADE-NCV,11,400,1,21,0.0260802991025419,0.0,400.0,0.0615428239998436
TensionSpring,3,JADE-NCV,12,400,1,13,0.0332232752380092,0.0,400.0,0.0619553859996813
TensionSpring,3,JADE-NCV,13,400,1,209,0.0651023298339679,0.0,400.0,0.0599934519996168
TensionSpring,3,JADE-NCV,14,400,1,25,0.0239347855142941,0.0,400.0,0.0693397470004129
TensionSpring,3,JADE-NCV,15,400,1,110,0.0132417053618855,0.0,400.0,0.0572790349997376
TensionSpring,3,JADE-NCV,16,400,1,165,0.0594562201992347,0.0,400.0,0.0732002730001113
TensionSpring,3,JADE-NCV,17,400,1,21,0.0195231618745701,0.0,400.0,0.0553957179999997
TensionSpring,3,JADE-NCV,18,400,1,6,0.017545077032979,0.0,400.0,0.042799956001545
TensionSpring,3,JADE-NCV,19,400,1,88,0.0253587835135117,0.0,400.0,0.074846522998996
TensionSpring,3,JADE-NCV,20,400,1,187,0.0299066399140132,0.0,400.0,0.051119962001394
TensionSpring,3,JADE-NCV,21,400,1,157,0.0484141360964301,0.0,400.0,0.0665311450011358
TensionSpring,3,JADE-NCV,22,400,1,304,0.0337850618767202,0.0,400.0,0.0669413060004444
TensionSpring,3,JADE-NCV,23,400,1,228,0.0131683881443651,0.0,400.0,0.0627923829997598
TensionSpring,3,JADE-NCV,24,400,1,200,0.0159135271754678,0.0,400.0,0.0575515710006584
TensionSpring,3,JADE-NCV,25,400,1,29,0.0211778667067755,0.0,400.0,0.06378407199918
TensionSpring,3,JADE-NCV,26,400,1,90,0.0372466217539105,0.0,400.0,0.0540534020001359
TensionSpring,3,JADE-NCV,27,400,1,19,0.0235923146244428,0.0,400.0,0.0675646079998841
TensionSpring,3,JADE-NCV,28,400,1,278,0.0140206302940643,0.0,400.0,0.0779596900010801
TensionSpring,3,JADE-NCV,29,400,1,141,0.0496109386860144,0.0,400.0,0.0498512470003333
TensionSpring,3,PSO,0,400,1,82,0.0483892322035636,0.0,400.0,0.0271082589988509
TensionSpring,3,PSO,1,400,1,4,0.0187505197700342,0.0,400.0,0.0322776209995936
TensionSpring,3,PSO,2,400,1,51,0.0320926009613236,0.0,400.0,0.034190803000456
TensionSpring,3,PSO,3,400,1,54,0.028745758404232,0.0,400.0,0.0409521510009653
TensionSpring,3,PSO,4,400,1,91,0.0170670491588871,0.0,400.0,0.019826326999464
TensionSpring,3,PSO,5,400,1,17,0.0261882660014798,0.0,400.0,0.0396019670006353
TensionSpring,3,PSO,6,400,1,106,0.021843601017921,0.0,400.0,0.0337013070002285
TensionSpring,3,PSO,7,400,1,89,0.0452287636643249,0.0,400.0,0.028280751001148
TensionSpring,3,PSO,8,400,1,114,0.0189409005225551,0.0,400.0,0.0145770569997694
TensionSpring,3,PSO,9,400,1,45,0.0132335122103863,0.0,400.0,0.0139738620000571
TensionSpring,3,PSO,10,400,1,47,0.0254747945480261,0.0,400.0,0.0183056839996424
TensionSpring,3,PSO,11,400,1,21,0.0133839033440676,0.0,400.0,0.0149438839998765
TensionSpring,3,PSO,12,400,1,13,0.0251211850156353,0.0,400.0,0.0146560070006671
TensionSpring,3,PSO,13,400,1,283,0.1575305834505264,0.0,400.0,0.0140056729997013
TensionSpring,3,PSO,14,400,1,25,0.0132767788614404,0.0,400.0,0.014723877000506
TensionSpring,3,PSO,15,400,1,195,0.0130573872319855,0.0,400.0,0.0170229180002934
TensionSpring,3,PSO,16,400,1,90,0.0460833879510779,0.0,400.0,0.0138299869995535
TensionSpring,3,PSO,17,400,1,21,0.018886313531244,0.0,400.0,0.0131100950002291
TensionSpring,3,PSO,18,400,1,6,0.0287908809924229,0.0,400.0,0.0133031620007386
TensionSpring,3,PSO,19,400,1,82,0.0189424433728316,0.0,400.0,0.0131803210006182
TensionSpring,3,PSO,20,400,1,82,0.0174004817930109,0.0,400.0,0.0137137269994127
TensionSpring,3,PSO,21,400,1,282,0.0170668631683746,0.0,400.0,0.0149476469996443
TensionSpring,3,PSO,22,400,1,107,0.0239936669927411,0.0,400.0,0.0143972149999171
TensionSpring,3,PSO,23,400,1,170,0.0369266139889479,0.0,400.0,0.0130232860010437
TensionSpring,3,PSO,24,400,1,58,0.0372733764375785,0.0,400.0,0.0139582369993149
TensionSpring,3,PSO,25,400,1,29,0.0181145626702254,0.0,400.0,0.0134101569983613
TensionSpring,3,PSO,26,400,1,70,0.03865831606826,0.0,400.0,0.0146300190008332
TensionSpring,3,PSO,27,400,1,19,0.0187891006131258,0.0,400.0,0.0153825910001614
TensionSpring,3,PSO,28,400,1,149,0.0209705076272432,0.0,400.0,0.0147412080004869
TensionSpring,3,PSO,29,400,1,41,0.0189038740781954,0.0,400.0,0.0138162210005248
WeldedBeam,4,CMA-ES,0,400,1,48,3.5350199056087432,0.0,400.0,0.0180743880009686
WeldedBeam,4,CMA-ES,1,400,1,5,3.92891857486405,0.0,400.0,0.0174009380007191
WeldedBeam,4,CMA-ES,2,400,1,13,2.9185640939714093,0.0,400.0,0.0161246259995095
WeldedBeam,4,CMA-ES,3,400,1,4,3.156822873132114,0.0,400.0,0.0155840560000797
WeldedBeam,4,CMA-ES,4,400,1,3,2.65810908114727,0.0,400.0,0.0226136800010863
WeldedBeam,4,CMA-ES,5,400,1,22,4.414920247221287,0.0,400.0,0.0205377439997391
WeldedBeam,4,CMA-ES,6,400,1,4,3.298750501336812,0.0,400.0,0.0193416389993217
WeldedBeam,4,CMA-ES,7,400,1,1,3.0378981398648124,0.0,400.0,0.0173871400002099
WeldedBeam,4,CMA-ES,8,400,1,6,3.4750410420001385,0.0,400.0,0.0176680810000107
WeldedBeam,4,CMA-ES,9,400,1,2,2.81988619284326,0.0,400.0,0.0175136419984482
WeldedBeam,4,CMA-ES,10,400,1,8,3.327893340499636,0.0,400.0,0.0168868570017366
WeldedBeam,4,CMA-ES,11,400,1,12,3.8482821765570767,0.0,400.0,0.0173384560002887
WeldedBeam,4,CMA-ES,12,400,1,13,4.068336504058528,0.0,400.0,0.0181796290016791
WeldedBeam,4,CMA-ES,13,400,1,5,3.812678873773056,0.0,400.0,0.0176233620004495
WeldedBeam,4,CMA-ES,14,400,1,1,2.7770792076699413,0.0,400.0,0.0160794259991234
WeldedBeam,4,CMA-ES,15,400,1,4,3.304111434197968,0.0,400.0,0.0156123109991312
WeldedBeam,4,CMA-ES,16,400,1,48,3.592699587913815,0.0,400.0,0.0178994170000805
WeldedBeam,4,CMA-ES,17,400,1,9,4.276289797433227,0.0,400.0,0.0182066049983404
WeldedBeam,4,CMA-ES,18,400,1,28,4.884975456666131,0.0,400.0,0.0159261219996551
WeldedBeam,4,CMA-ES,19,400,1,19,5.196286106998386,0.0,400.0,0.0155940719996579
WeldedBeam,4,CMA-ES,20,400,1,64,3.5174643018784346,0.0,400.0,0.0166536879987688
WeldedBeam,4,CMA-ES,21,400,1,6,3.8583688182098217,0.0,400.0,0.0156674499994551
WeldedBeam,4,CMA-ES,22,400,1,53,2.814299559671387,0.0,400.0,0.0169943630007765
WeldedBeam,4,CMA-ES,23,400,1,41,4.121529527406483,0.0,400.0,0.0168328389991074
WeldedBeam,4,CMA-ES,24,400,1,2,2.775884347350412,0.0,400.0,0.0178289360010239
WeldedBeam,4,CMA-ES,25,400,1,12,3.742344657603948,0.0,400.0,0.0167007749987533
WeldedBeam,4,CMA-ES,26,400,1,30,2.770337939738318,0.0,400.0,0.0170947749993501
WeldedBeam,4,CMA-ES,27,400,1,41,5.5403354151996975,0.0,400.0,0.0166330699994432
WeldedBeam,4,CMA-ES,28,400,1,8,5.258469628594723,0.0,400.0,0.0176087129984807
WeldedBeam,4,CMA-ES,29,400,1,1,2.9282271783754164,0.0,400.0,0.0180300920001172
WeldedBeam,4,DCAS-CMA,0,400,1,7,3.219889318171733,0.0,393.3104410050438,0.1690615700008493
WeldedBeam,4,DCAS-CMA,1,400,1,2,4.432523440493092,0.0,393.634892854882,0.1900344090008729
WeldedBeam,4,DCAS-CMA,2,400,1,4,3.934500090662023,0.0,397.74859844504056,0.181804302999808
WeldedBeam,4,DCAS-CMA,3,400,1,4,3.855960573297379,0.0,395.72276311379886,0.1751495539992902
WeldedBeam,4,DCAS-CMA,4,400,1,7,4.130686760521318,0.0,399.03017183904296,0.1679616279998299
WeldedBeam,4,DCAS-CMA,5,400,1,3,3.4958891363515523,0.0,399.7658345305453,0.165783984999507
WeldedBeam,4,DCAS-CMA,6,400,1,8,2.992555388136796,0.0,399.9653099428624,0.1689772030003951
WeldedBeam,4,DCAS-CMA,7,400,1,4,3.402637723063534,0.0,399.873702201841,0.163674057001117
WeldedBeam,4,DCAS-CMA,8,400,1,1,2.353851605435806,0.0,400.30249334742354,0.1670804630011844
WeldedBeam,4,DCAS-CMA,9,400,1,2,3.2838734729517194,0.0,393.5595711220374,0.1812536339984944
WeldedBeam,4,DCAS-CMA,10,400,1,2,4.407805494097229,0.0,395.3613276444317,0.1770307760016294
WeldedBeam,4,DCAS-CMA,11,400,1,13,4.474335274502399,0.0,396.5588693832924,0.1618048079999425
WeldedBeam,4,DCAS-CMA,12,400,1,6,3.824170317277987,0.0,400.3080341765677,0.1798596130010992
WeldedBeam,4,DCAS-CMA,13,400,1,4,4.101458663954826,0.0,398.8256829306931,0.1853568379992793
WeldedBeam,4,DCAS-CMA,14,400,1,1,4.346622560328349,0.0,393.2074898008108,0.1783792040005209
WeldedBeam,4,DCAS-CMA,15,400,1,3,2.7362566019468813,0.0,399.2787049782864,0.1956826579989865
WeldedBeam,4,DCAS-CMA,16,400,1,4,3.033871847044431,0.0,396.5598053412007,0.1689213190002192
WeldedBeam,4,DCAS-CMA,17,400,1,2,3.236866691128886,0.0,397.0569692436495,0.1953874259997974
WeldedBeam,4,DCAS-CMA,18,400,1,8,4.038523064663176,0.0,398.3582504839379,0.2186756470000546
WeldedBeam,4,DCAS-CMA,19,400,1,2,2.600956453945121,0.0,394.0831956750424,0.2217931279992626
WeldedBeam,4,DCAS-CMA,20,400,1,9,4.45869040443081,0.0,398.8685555246889,0.1829149929999403
WeldedBeam,4,DCAS-CMA,21,400,1,5,2.7329821789434905,0.0,395.5257932824045,0.188715324999066
WeldedBeam,4,DCAS-CMA,22,400,1,2,2.2025524108806454,0.0,397.1905156899769,0.1783557979997567
WeldedBeam,4,DCAS-CMA,23,400,1,5,3.3098769451935826,0.0,393.3776750668439,0.261870911999722
WeldedBeam,4,DCAS-CMA,24,400,1,1,3.060430675578545,0.0,398.305084719029,0.2264945629995054
WeldedBeam,4,DCAS-CMA,25,400,1,3,4.034131885279372,0.0,401.7236664601541,0.1827088260015443
WeldedBeam,4,DCAS-CMA,26,400,1,5,2.839892972205731,0.0,400.5280541392561,0.1678120969991141
WeldedBeam,4,DCAS-CMA,27,400,1,12,4.693355890059944,0.0,400.6506436406973,0.1860298060000786
WeldedBeam,4,DCAS-CMA,28,400,1,3,3.9079929350094855,0.0,399.7290010939485,0.167775027000971
WeldedBeam,4,DCAS-CMA,29,400,1,8,3.527176658095823,0.0,395.00179427074994,0.1729440819999581
WeldedBeam,4,DCAS-DE,0,400,1,7,2.604315773182667,0.0,393.5461927741316,0.184421411000585
WeldedBeam,4,DCAS-DE,1,400,1,2,2.516241970858554,0.0,393.26939852719954,0.1810996889998932
WeldedBeam,4,DCAS-DE,2,400,1,4,2.27619857358816,0.0,396.1235968327893,0.190261592000752
WeldedBeam,4,DCAS-DE,3,400,1,4,2.269912274863757,0.0,394.76977991085727,0.17055751999942
WeldedBeam,4,DCAS-DE,4,400,1,7,3.207922263781052,0.0,395.2682508505071,0.1743785979997483
WeldedBeam,4,DCAS-DE,5,400,1,3,2.639336271913808,0.0,395.3190889982704,0.1796942510009103
WeldedBeam,4,DCAS-DE,6,400,1,8,2.6273208579242104,0.0,391.9483507163329,0.1780802919984125
WeldedBeam,4,DCAS-DE,7,400,1,4,1.88206995718808,0.0,394.4927466017078,0.1832856700002594
WeldedBeam,4,DCAS-DE,8,400,1,1,2.7628274803059667,0.0,397.3569674213659,0.1844193800006905
WeldedBeam,4,DCAS-DE,9,400,1,2,2.483448329020661,0.0,395.9360843386324,0.1775185679998685
WeldedBeam,4,DCAS-DE,10,400,1,2,3.773238621692067,0.0,394.4179384564961,0.1769805299991276
WeldedBeam,4,DCAS-DE,11,400,1,13,2.659294583168676,0.0,393.12040575816167,0.1850085460009722
WeldedBeam,4,DCAS-DE,12,400,1,6,4.841338357457664,0.0,392.5140021003306,0.1948340709986951
WeldedBeam,4,DCAS-DE,13,400,1,4,2.069017923953873,0.0,395.7692135326617,0.2069754579988512
WeldedBeam,4,DCAS-DE,14,400,1,1,2.6766593859816883,0.0,392.11819671029934,0.1753284579990577
WeldedBeam,4,DCAS-DE,15,400,1,3,2.2026097578827515,0.0,392.35599073398265,0.1803634200005035
WeldedBeam,4,DCAS-DE,16,400,1,4,2.410633969378138,0.0,393.86730856118993,0.1734359660003974
WeldedBeam,4,DCAS-DE,17,400,1,2,2.5153011418924764,0.0,391.1551551466395,0.1762597399992955
WeldedBeam,4,DCAS-DE,18,400,1,8,2.1922432490991595,0.0,396.5427415610337,0.1762378929997794
WeldedBeam,4,DCAS-DE,19,400,1,2,2.136635332905572,0.0,393.7728101523696,0.1851024340012372
WeldedBeam,4,DCAS-DE,20,400,1,9,2.141118838306244,0.0,390.2538929923963,0.1663759639995987
WeldedBeam,4,DCAS-DE,21,400,1,5,2.514586657761872,0.0,396.87115171589767,0.17255134700099
WeldedBeam,4,DCAS-DE,22,400,1,2,2.265194909954284,0.0,395.199190248405,0.1786569619998772
WeldedBeam,4,DCAS-DE,23,400,1,5,2.705731612997727,0.0,390.5887920912734,0.170205115000499
WeldedBeam,4,DCAS-DE,24,400,1,1,3.1302144350468617,0.0,388.93400645795015,0.1774200600011681
