problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
NarrowCorridor12,12,DE-EPS,9,400,1.0,0,401,inf,0.47436944866388314,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,10,400,1.0,0,401,inf,0.3484168962453184,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,11,400,1.0,0,401,inf,0.19944964062515466,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,12,400,1.0,1,175,2.0831462804506646,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,13,400,1.0,0,401,inf,0.2780660367473759,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,14,400,1.0,0,401,inf,0.0649621192519829,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,15,400,1.0,0,401,inf,0.23554921265630457,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,16,400,1.0,0,401,inf,0.3908290605298017,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,17,400,1.0,0,401,inf,0.3874640442803077,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,18,400,1.0,0,401,inf,0.44963236491895425,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,19,400,1.0,0,401,inf,0.6043981789632742,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,20,400,1.0,0,401,inf,0.370829665935799,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,21,400,1.0,0,401,inf,0.24009380744087672,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,22,400,1.0,0,401,inf,0.19524813900238203,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,23,400,1.0,0,401,inf,0.36040605781171414,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,24,400,1.0,1,321,3.086551723825203,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,25,400,1.0,0,401,inf,0.3403257337037508,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,26,400,1.0,0,401,inf,0.7995328109960894,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,27,400,1.0,0,401,inf,0.5193743980332344,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,28,400,1.0,0,401,inf,0.7517886877693023,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,DE-EPS,29,400,1.0,0,401,inf,0.23205081894507495,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,DE-EPS,0,400,1.0,0,401,inf,0.7317098785308126,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,DE-EPS,1,400,1.0,0,401,inf,0.583802075465275,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,DE-EPS,2,400,1.0,0,401,inf,0.28074583784506385,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,DE-EPS,3,400,1.0,0,401,inf,0.35658679969757945,400.0,0.0,0.0,0.0,0.0,{}
