problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
MultiShell12,12,JADE-NCV,17,400,1.0,1,151,1.272538394132089,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,18,400,1.0,1,6,1.2790690684526749,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,19,400,1.0,1,110,0.8823617876909454,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,20,400,1.0,1,77,1.073811251518272,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,21,400,1.0,1,152,1.0805852991834803,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,22,400,1.0,1,166,1.1620484379333698,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,23,400,1.0,1,124,0.9941879380945867,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,24,400,1.0,1,190,1.336306346156621,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,25,400,1.0,1,57,1.1755925694672076,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,26,400,1.0,1,227,1.3008540750753004,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,27,400,1.0,1,132,1.0253980411854149,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,28,400,1.0,1,205,1.1173981902052792,0.0,400.0,0.0,0.0,0.0,0.0,{}
MultiShell12,12,JADE-NCV,29,400,1.0,1,159,1.10255323471493,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,0,400,1.0,1,317,1.9551384291361904,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,1,400,1.0,1,205,2.0844269345361517,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,2,400,1.0,1,296,2.3724830506211627,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,3,400,1.0,1,113,2.7175064676058938,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,4,400,1.0,1,256,1.6003391399272051,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,5,400,1.0,1,287,2.429981182886548,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,6,400,1.0,1,381,2.2705740520563977,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,7,400,1.0,1,235,1.9389450124006615,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,8,400,1.0,1,285,2.3907324612578624,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,9,400,1.0,1,160,1.9644359919093735,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,10,400,1.0,1,190,1.9037990736867538,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,11,400,1.0,1,235,2.1152479815261023,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,12,400,1.0,1,398,3.1718901311904992,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,13,400,1.0,1,301,2.3992011957282084,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,14,400,1.0,1,183,1.7024430302678595,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,15,400,1.0,1,289,1.7033066037066198,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,16,400,1.0,1,164,2.4732654180722795,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,17,400,1.0,1,350,2.5103302824513527,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,18,400,1.0,1,221,2.16576664262506,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,19,400,1.0,1,300,2.3910367647111,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,20,400,1.0,1,365,1.3400182092730812,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,21,400,1.0,0,401,inf,0.00527077434624403,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,22,400,1.0,1,126,2.0513508974051953,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,23,400,1.0,1,274,2.5568786561832795,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,24,400,1.0,1,241,1.857298201936489,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,25,400,1.0,1,369,2.466538033823096,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,26,400,1.0,0,401,inf,0.023684337128831685,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,27,400,1.0,1,273,1.5101886255442738,0.0,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,28,400,1.0,0,401,inf,0.0015665792120889144,400.0,0.0,0.0,0.0,0.0,{}
NarrowCorridor12,12,JADE-NCV,29,400,1.0,1,340,2.4543626079807055,0.0,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,JADE-NCV,0,400,1.0,0,401,inf,0.18157867878490092,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,JADE-NCV,1,400,1.0,0,401,inf,0.07407778289487696,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,JADE-NCV,2,400,1.0,0,401,inf,0.0026596848014092678,400.0,0.0,0.0,0.0,0.0,{}
RotatedBox10,10,JADE-NCV,3,400,1.0,0,401,inf,0.15473083441460828,400.0,0.0,0.0,0.0,0.0,{}
